date,Temperature (° C),Dew Point (° C),Humidity (%),Wind Speed (mph),Pressure (Hg),Precipitation (in)
12/24/2018,0.623931624,0.446280992,0.693617021,0.722513089,0.386206897,0
12/25/2018,0.572649573,0.537190083,0.719148936,0.77486911,0.420689655,0
12/26/2018,0.52991453,0.628099174,0.778723404,0.717277487,0.462068966,0
12/27/2018,0.521367521,0.628099174,0.774468085,0.727748691,0.510344828,0
12/28/2018,0.564102564,0.462809917,0.659574468,0.670157068,0.489655172,0
12/29/2018,0.401709402,0.26446281,0.25106383,0.712041885,0.275862069,0
12/30/2018,0.333333333,0.396694215,0.342553191,0.670157068,0.131034483,0
12/31/2018,0.333333333,0.58677686,0.572340426,0.722513089,0.027586207,0
1/1/2019,0.247863248,0.776859504,0.691489362,0.64921466,0,0
1/2/2019,0.307692308,0.801652893,0.770212766,0.565445026,0.04137931,0
1/3/2019,0.273504274,0.809917355,0.75106383,0.492146597,0.034482759,0
1/4/2019,0.333333333,0.669421488,0.668085106,0.497382199,0.124137931,0
1/5/2019,0.333333333,0.52892562,0.527659574,0.581151832,0.172413793,0
1/6/2019,0.444444444,0.32231405,0.376595745,0.895287958,0.186206897,0
1/7/2019,0.52991453,0.289256198,0.442553191,0.717277487,0.262068966,0
1/8/2019,0.487179487,0.173553719,0.257446809,0.785340314,0.268965517,0
1/9/2019,0.435897436,0.20661157,0.223404255,0.890052356,0.220689655,0
1/10/2019,0.521367521,0.272727273,0.389361702,0.952879581,0.262068966,0
1/11/2019,0.58974359,0.314049587,0.510638298,0.910994764,0.268965517,0
1/12/2019,0.658119658,0.330578512,0.593617021,0.858638743,0.296551724,0
1/13/2019,0.675213675,0.404958678,0.678723404,0.790575916,0.310344828,0
1/14/2019,0.64957265,0.32231405,0.585106383,0.863874346,0.406896552,0
1/15/2019,0.598290598,0.256198347,0.465957447,0.869109948,0.386206897,0
1/16/2019,0.606837607,0.396694215,0.612765957,0.842931937,0.351724138,0
1/17/2019,0.555555556,0.537190083,0.725531915,0.680628272,0.331034483,0
1/18/2019,0.376068376,0.628099174,0.668085106,0.607329843,0.248275862,0
1/19/2019,0.47008547,0.595041322,0.706382979,0.680628272,0.275862069,0
1/20/2019,0.606837607,0.545454545,0.768085106,0.869109948,0.324137931,0
1/21/2019,0.615384615,0.438016529,0.665957447,0.795811518,0.289655172,0
1/22/2019,0.512820513,0.561983471,0.685106383,0.612565445,0.2,0
1/23/2019,0.444444444,0.685950413,0.757446809,0.712041885,0.186206897,0
1/24/2019,0.461538462,1,1,0.790575916,0.2,0
1/25/2019,0.444444444,0.884297521,0.908510638,0.759162304,0.15862069,0
1/26/2019,0.418803419,0.950413223,0.959574468,0.680628272,0.103448276,0
1/27/2019,0.376068376,0.933884298,0.938297872,0.680628272,0.089655172,0
1/28/2019,0.401709402,0.917355372,0.929787234,0.748691099,0.151724138,0
1/29/2019,0.452991453,0.859504132,0.908510638,0.910994764,0.213793103,0
1/30/2019,0.521367521,0.669421488,0.823404255,0.837696335,0.220689655,0
1/31/2019,0.615384615,0.454545455,0.687234043,0.816753927,0.220689655,0
2/1/2019,0.598290598,0.388429752,0.580851064,0.732984293,0.220689655,0
2/2/2019,0.572649573,0.305785124,0.474468085,0.759162304,0.268965517,0
2/3/2019,0.615384615,0.32231405,0.540425532,0.691099476,0.234482759,0
2/4/2019,0.683760684,0.239669421,0.529787234,0.848167539,0.234482759,0
2/5/2019,0.700854701,0.181818182,0.480851064,0.581151832,0.275862069,0
2/6/2019,0.64957265,0.190082645,0.444680851,0.471204188,0.344827586,0
2/7/2019,0.666666667,0.20661157,0.482978723,0.628272251,0.289655172,0
2/8/2019,0.683760684,0.198347107,0.482978723,0.691099476,0.317241379,0
2/9/2019,0.700854701,0.140495868,0.440425532,0.633507853,0.331034483,0
2/10/2019,0.700854701,0.157024793,0.457446809,0.539267016,0.220689655,0
2/11/2019,0.675213675,0.173553719,0.461702128,0.513089005,0.137931034,0
2/12/2019,0.658119658,0.305785124,0.572340426,0.806282723,0.034482759,0
2/13/2019,0.726495726,0.363636364,0.674468085,0.680628272,0.110344828,0
2/14/2019,0.64957265,0.247933884,0.508510638,0.54973822,0.213793103,0
2/15/2019,0.632478632,0.26446281,0.504255319,0.502617801,0.206896552,0
2/16/2019,0.623931624,0.297520661,0.529787234,0.481675393,0.220689655,0
2/17/2019,0.606837607,0.330578512,0.561702128,0.371727749,0.296551724,0
2/18/2019,0.606837607,0.314049587,0.534042553,0.518324607,0.344827586,0
2/19/2019,0.598290598,0.371900826,0.568085106,0.518324607,0.262068966,0
2/20/2019,0.658119658,0.371900826,0.623404255,0.612565445,0.15862069,0
2/21/2019,0.675213675,0.256198347,0.544680851,0.685863874,0.206896552,0
2/22/2019,0.675213675,0.330578512,0.59787234,0.57591623,0.351724138,0
2/23/2019,0.726495726,0.272727273,0.587234043,0.507853403,0.434482759,0
2/24/2019,0.717948718,0.181818182,0.5,0.497382199,0.448275862,0
2/25/2019,0.692307692,0.190082645,0.489361702,0.481675393,0.420689655,0
2/26/2019,0.658119658,0.305785124,0.593617021,0.42408377,0.379310345,0
2/27/2019,0.615384615,0.314049587,0.54893617,0.712041885,0.455172414,0
2/28/2019,0.658119658,0.297520661,0.559574468,0.560209424,0.475862069,0
3/1/2019,0.675213675,0.247933884,0.525531915,0.497382199,0.427586207,0
3/2/2019,0.726495726,0.223140496,0.557446809,0.408376963,0.524137931,0
3/3/2019,0.735042735,0.239669421,0.576595745,0.418848168,0.593103448,0
3/4/2019,0.717948718,0.231404959,0.555319149,0.272251309,0.55862069,0
3/5/2019,0.675213675,0.388429752,0.653191489,0.376963351,0.475862069,0
3/6/2019,0.700854701,0.421487603,0.676595745,0.612565445,0.413793103,0
3/7/2019,0.683760684,0.32231405,0.593617021,0.528795812,0.427586207,0
3/8/2019,0.683760684,0.363636364,0.614893617,0.523560209,0.420689655,0
3/9/2019,0.675213675,0.305785124,0.578723404,0.382198953,0.4,0
3/10/2019,0.709401709,0.289256198,0.587234043,0.534031414,0.372413793,0
3/11/2019,0.709401709,0.32231405,0.6,0.664921466,0.379310345,0
3/12/2019,0.743589744,0.628099174,0.776595745,0.685863874,0.4,0
3/13/2019,0.726495726,0.314049587,0.60212766,0.565445026,0.351724138,0
3/14/2019,0.700854701,0.231404959,0.521276596,0.476439791,0.289655172,0
3/15/2019,0.752136752,0.32231405,0.659574468,0.54973822,0.275862069,0
3/16/2019,0.521367521,0.231404959,0.376595745,0.565445026,0.24137931,0
3/17/2019,0.666666667,0.214876033,0.472340426,0.738219895,0.296551724,0
3/18/2019,0.743589744,0.173553719,0.521276596,0.528795812,0.379310345,0
3/19/2019,0.769230769,0.231404959,0.6,0.45026178,0.427586207,0
3/20/2019,0.726495726,0.190082645,0.517021277,0.460732984,0.448275862,0
3/21/2019,0.735042735,0.173553719,0.50212766,0.54973822,0.468965517,0
3/22/2019,0.837606838,0.231404959,0.619148936,0.486910995,0.517241379,0
3/23/2019,0.820512821,0.148760331,0.546808511,0.623036649,0.551724138,0
3/24/2019,0.769230769,0.148760331,0.506382979,0.481675393,0.524137931,0
3/25/2019,0.555555556,0.214876033,0.395744681,0.497382199,0.35862069,0
3/26/2019,0.700854701,0.223140496,0.517021277,0.633507853,0.324137931,0
3/27/2019,0.717948718,0.181818182,0.504255319,0.607329843,0.289655172,0
3/28/2019,0.794871795,0.20661157,0.593617021,0.513089005,0.406896552,0
3/29/2019,0.811965812,0.173553719,0.589361702,0.460732984,0.537931034,0
3/30/2019,0.794871795,0.090909091,0.487234043,0.523560209,0.537931034,0
3/31/2019,0.760683761,0.190082645,0.553191489,0.445026178,0.44137931,0
4/1/2019,0.709401709,0.330578512,0.64893617,0.554973822,0.35862069,0
4/2/2019,0.692307692,0.256198347,0.555319149,0.591623037,0.372413793,0
4/3/2019,0.683760684,0.239669421,0.540425532,0.602094241,0.344827586,0
4/4/2019,0.726495726,0.429752066,0.70212766,0.596858639,0.351724138,0
4/5/2019,0.811965812,0.272727273,0.689361702,0.507853403,0.386206897,0
4/6/2019,0.735042735,0.181818182,0.527659574,0.57591623,0.406896552,0
4/7/2019,0.675213675,0.198347107,0.480851064,0.612565445,0.4,0
4/8/2019,0.675213675,0.223140496,0.474468085,0.685863874,0.482758621,0
4/9/2019,0.854700855,0.140495868,0.589361702,0.497382199,0.524137931,0
4/10/2019,0.897435897,0.140495868,0.627659574,0.460732984,0.524137931,0
4/11/2019,0.863247863,0.115702479,0.582978723,0.35078534,0.620689655,0
4/12/2019,0.871794872,0.107438017,0.582978723,0.392670157,0.620689655,0
4/13/2019,0.871794872,0.107438017,0.585106383,0.356020942,0.551724138,0
4/14/2019,0.88034188,0.132231405,0.608510638,0.408376963,0.510344828,0
4/15/2019,0.88034188,0.082644628,0.563829787,0.35078534,0.503448276,0
4/16/2019,0.897435897,0.082644628,0.576595745,0.497382199,0.524137931,0
4/17/2019,0.94017094,0.148760331,0.661702128,0.429319372,0.524137931,0
4/18/2019,0.931623932,0.008264463,0.544680851,0.387434555,0.593103448,0
4/19/2019,0.94017094,0.090909091,0.623404255,0.392670157,0.675862069,0
4/20/2019,1,0.256198347,0.770212766,0.465968586,0.793103448,0
4/21/2019,0.974358974,0.140495868,0.693617021,0.45026178,0.8,0
4/22/2019,0.94017094,0.066115702,0.619148936,0.356020942,0.737931034,0
4/23/2019,0.752136752,0.190082645,0.519148936,0.57591623,0.551724138,0
4/24/2019,0.957264957,0.148760331,0.689361702,0.780104712,0.579310345,0
4/25/2019,0.829059829,0.082644628,0.508510638,0.534031414,0.648275862,0
4/26/2019,0.743589744,0.165289256,0.521276596,0.722513089,0.662068966,0
4/27/2019,0.752136752,0.140495868,0.495744681,0.570680628,0.593103448,0
4/28/2019,0.897435897,0.165289256,0.655319149,0.403141361,0.531034483,0
4/29/2019,0.888888889,0.099173554,0.582978723,0.455497382,0.551724138,0
4/30/2019,0.905982906,0.140495868,0.636170213,0.45026178,0.565517241,0
5/1/2019,0.923076923,0.239669421,0.759574468,0.445026178,0.6,0
5/2/2019,0.965811966,0.239669421,0.787234043,0.486910995,0.613793103,0
5/3/2019,0.982905983,0.157024793,0.723404255,0.497382199,0.565517241,0
5/4/2019,0.897435897,0.132231405,0.623404255,0.471204188,0.531034483,0
5/5/2019,0.854700855,0.173553719,0.644680851,0.518324607,0.6,0
5/6/2019,0.931623932,0.223140496,0.761702128,0.277486911,0.717241379,0
5/7/2019,0.897435897,0.26446281,0.774468085,0.303664921,0.806896552,0
5/8/2019,0.88034188,0.26446281,0.759574468,0.35078534,0.820689655,0
5/9/2019,0.854700855,0.256198347,0.729787234,0.335078534,0.786206897,0
5/10/2019,0.786324786,0.280991736,0.682978723,0.455497382,0.662068966,0
5/11/2019,0.777777778,0.20661157,0.580851064,0.717277487,0.586206897,0
5/12/2019,0.709401709,0.223140496,0.536170213,0.554973822,0.64137931,0
5/13/2019,0.495726496,0.20661157,0.304255319,0.853403141,0.606896552,0
5/14/2019,0.512820513,0.190082645,0.304255319,0.670157068,0.627586207,0
5/15/2019,0.700854701,0.198347107,0.491489362,0.732984293,0.565517241,0
5/16/2019,0.709401709,0.190082645,0.50212766,0.586387435,0.55862069,0
5/17/2019,0.811965812,0.247933884,0.672340426,0.439790576,0.627586207,0
5/18/2019,0.854700855,0.231404959,0.689361702,0.471204188,0.689655172,0
5/19/2019,0.94017094,0.256198347,0.772340426,0.445026178,0.648275862,0
5/20/2019,0.88034188,0.099173554,0.580851064,0.497382199,0.613793103,0
5/21/2019,0.803418803,0.107438017,0.510638298,0.607329843,0.620689655,0
5/22/2019,0.615384615,0.214876033,0.440425532,0.643979058,0.544827586,0
5/23/2019,0.547008547,0.157024793,0.291489362,0.732984293,0.517241379,0
5/24/2019,0.683760684,0.190082645,0.461702128,0.607329843,0.572413793,0
5/25/2019,0.760683761,0.190082645,0.563829787,0.560209424,0.703448276,0
5/26/2019,0.769230769,0.223140496,0.604255319,0.340314136,0.717241379,0
5/27/2019,0.726495726,0.20661157,0.54893617,0.513089005,0.744827586,0
5/28/2019,0.675213675,0.148760331,0.425531915,0.617801047,0.737931034,0
5/29/2019,0.658119658,0.140495868,0.393617021,0.57591623,0.689655172,0
5/30/2019,0.547008547,0.090909091,0.227659574,0.502617801,0.613793103,0
5/31/2019,0.700854701,0.132231405,0.417021277,0.738219895,0.627586207,0
6/1/2019,0.803418803,0.165289256,0.572340426,0.654450262,0.627586207,0
6/2/2019,0.735042735,0.148760331,0.474468085,0.701570681,0.6,0
6/3/2019,0.726495726,0.157024793,0.491489362,0.869109948,0.606896552,0
6/4/2019,0.846153846,0.132231405,0.576595745,0.617801047,0.648275862,0
6/5/2019,0.658119658,0.033057851,0.270212766,0.670157068,0.64137931,0
6/6/2019,0.58974359,0.148760331,0.329787234,0.77486911,0.565517241,0
6/7/2019,0.52991453,0.099173554,0.210638298,0.842931937,0.524137931,0
6/8/2019,0.641025641,0.107438017,0.342553191,0.811518325,0.606896552,0
6/9/2019,0.581196581,0.123966942,0.293617021,0.670157068,0.668965517,0
6/10/2019,0.615384615,0.26446281,0.527659574,0.617801047,0.648275862,0
6/11/2019,0.495726496,0.140495868,0.223404255,0.780104712,0.662068966,0
6/12/2019,0.692307692,0.090909091,0.385106383,0.476439791,0.655172414,0
6/13/2019,0.709401709,0.132231405,0.455319149,0.497382199,0.675862069,0
6/14/2019,0.735042735,0.082644628,0.414893617,0.628272251,0.675862069,0
6/15/2019,0.743589744,0.115702479,0.457446809,0.507853403,0.662068966,0
6/16/2019,0.58974359,0.082644628,0.24893617,0.77486911,0.668965517,0
6/17/2019,0.555555556,0.05785124,0.178723404,0.884816754,0.655172414,0
6/18/2019,0.658119658,0.181818182,0.453191489,0.628272251,0.682758621,0
6/19/2019,0.683760684,0.173553719,0.476595745,0.612565445,0.648275862,0
6/20/2019,0.735042735,0.198347107,0.546808511,0.654450262,0.620689655,0
6/21/2019,0.837606838,0.190082645,0.638297872,0.544502618,0.682758621,0
6/22/2019,0.871794872,0.173553719,0.644680851,0.418848168,0.786206897,0
6/23/2019,0.743589744,0.066115702,0.404255319,0.612565445,0.813793103,0
6/24/2019,0.615384615,0.074380165,0.272340426,0.680628272,0.675862069,0
6/25/2019,0.58974359,0.107438017,0.276595745,0.738219895,0.586206897,0
6/26/2019,0.675213675,0.173553719,0.457446809,0.492146597,0.620689655,0
6/27/2019,0.58974359,0.272727273,0.491489362,0.397905759,0.675862069,0
6/28/2019,0.615384615,0.20661157,0.429787234,0.460732984,0.717241379,0
6/29/2019,0.623931624,0.223140496,0.465957447,0.497382199,0.710344828,0
6/30/2019,0.52991453,0.157024793,0.287234043,0.659685864,0.675862069,0
7/1/2019,0.581196581,0.181818182,0.374468085,0.602094241,0.655172414,0
7/2/2019,0.666666667,0.214876033,0.508510638,0.434554974,0.703448276,0
7/3/2019,0.384615385,0.173553719,0.123404255,0.77486911,0.613793103,0
7/4/2019,0.444444444,0.214876033,0.24893617,0.528795812,0.627586207,0
7/5/2019,0.316239316,0.190082645,0.068085106,0.863874346,0.586206897,0
7/6/2019,0.512820513,0.181818182,0.285106383,0.664921466,0.586206897,0
7/7/2019,0.606837607,0.26446281,0.493617021,0.54973822,0.55862069,0
7/8/2019,0.735042735,0.20661157,0.559574468,0.465968586,0.537931034,0
7/9/2019,0.64957265,0.239669421,0.49787234,0.492146597,0.537931034,0
7/10/2019,0.64957265,0.239669421,0.49787234,0.586387435,0.537931034,0
7/11/2019,0.726495726,0.314049587,0.661702128,0.513089005,0.448275862,0
7/12/2019,0.760683761,0.289256198,0.665957447,0.429319372,0.482758621,0
7/13/2019,0.735042735,0.247933884,0.593617021,0.287958115,0.544827586,0
7/14/2019,0.752136752,0.371900826,0.757446809,0.036649215,0.64137931,0
7/15/2019,0.675213675,0.314049587,0.614893617,0.308900524,0.731034483,0
7/16/2019,0.726495726,0.272727273,0.623404255,0.397905759,0.786206897,0
7/17/2019,0.735042735,0.256198347,0.627659574,0.356020942,0.848275862,0
7/18/2019,0.752136752,0.223140496,0.608510638,0.507853403,0.862068966,0
7/19/2019,0.717948718,0.231404959,0.561702128,0.366492147,0.8,0
7/20/2019,0.598290598,0.107438017,0.291489362,0.732984293,0.724137931,0
7/21/2019,0.700854701,0.190082645,0.50212766,0.471204188,0.634482759,0
7/22/2019,0.760683761,0.239669421,0.623404255,0.602094241,0.613793103,0
7/23/2019,0.666666667,0.223140496,0.487234043,0.481675393,0.655172414,0
7/24/2019,0.658119658,0.20661157,0.489361702,0.602094241,0.579310345,0
7/25/2019,0.58974359,0.272727273,0.482978723,0.502617801,0.462068966,0
7/26/2019,0.598290598,0.26446281,0.472340426,0.780104712,0.510344828,0
7/27/2019,0.700854701,0.388429752,0.710638298,0.492146597,0.55862069,0
7/28/2019,0.777777778,0.280991736,0.680851064,0.523560209,0.613793103,0
7/29/2019,0.743589744,0.371900826,0.74893617,0.083769634,0.579310345,0
7/30/2019,0.717948718,0.41322314,0.757446809,0.005235602,0.64137931,0
7/31/2019,0.632478632,0.421487603,0.685106383,0,0.696551724,0
8/1/2019,0.572649573,0.41322314,0.634042553,0.235602094,0.662068966,0
8/2/2019,0.615384615,0.421487603,0.665957447,0.141361257,0.668965517,0
8/3/2019,0.632478632,0.363636364,0.640425532,0.031413613,0.696551724,0
8/4/2019,0.52991453,0.305785124,0.459574468,0.267015707,0.793103448,0
8/5/2019,0.504273504,0.20661157,0.306382979,0.607329843,0.793103448,0
8/6/2019,0.555555556,0.173553719,0.325531915,0.638743455,0.682758621,0
8/7/2019,0.564102564,0.231404959,0.406382979,0.42408377,0.675862069,0
8/8/2019,0.547008547,0.214876033,0.378723404,0.267015707,0.772413793,0
8/9/2019,0.572649573,0.190082645,0.376595745,0.392670157,0.896551724,0
8/10/2019,0.615384615,0.20661157,0.440425532,0.340314136,0.986206897,0
8/11/2019,0.632478632,0.173553719,0.427659574,0.392670157,0.862068966,0
8/12/2019,0.64957265,0.190082645,0.446808511,0.497382199,0.689655172,0
8/13/2019,0.64957265,0.173553719,0.45106383,0.617801047,0.551724138,0
8/14/2019,0.666666667,0.181818182,0.457446809,0.486910995,0.531034483,0
8/15/2019,0.735042735,0.20661157,0.561702128,0.340314136,0.634482759,0
8/16/2019,0.726495726,0.198347107,0.536170213,0.314136126,0.724137931,0
8/17/2019,0.632478632,0.165289256,0.414893617,0.439790576,0.606896552,0
8/18/2019,0.700854701,0.256198347,0.572340426,0.560209424,0.468965517,0
8/19/2019,0.692307692,0.231404959,0.540425532,0.502617801,0.55862069,0
8/20/2019,0.547008547,0.190082645,0.331914894,0.539267016,0.668965517,0
8/21/2019,0.598290598,0.223140496,0.417021277,0.581151832,0.689655172,0
8/22/2019,0.564102564,0.190082645,0.359574468,0.596858639,0.6,0
8/23/2019,0.606837607,0.132231405,0.334042553,0.769633508,0.551724138,0
8/24/2019,0.615384615,0.223140496,0.453191489,0.471204188,0.606896552,0
8/25/2019,0.606837607,0.214876033,0.434042553,0.492146597,0.662068966,0
8/26/2019,0.461538462,0.214876033,0.268085106,0.356020942,0.613793103,0
8/27/2019,0.572649573,0.314049587,0.514893617,0.345549738,0.689655172,0
8/28/2019,0.641025641,0.305785124,0.572340426,0.345549738,0.682758621,0
8/29/2019,0.606837607,0.272727273,0.508510638,0.345549738,0.8,0
8/30/2019,0.47008547,0.214876033,0.293617021,0.476439791,0.986206897,0
8/31/2019,0.52991453,0.198347107,0.334042553,0.507853403,0.862068966,0
9/1/2019,0.52991453,0.165289256,0.285106383,0.565445026,0.634482759,0
9/2/2019,0.555555556,0.289256198,0.470212766,0.361256545,0.620689655,0
9/3/2019,0.461538462,0.198347107,0.246808511,0.439790576,0.655172414,0
9/4/2019,0.495726496,0.20661157,0.306382979,0.445026178,0.668965517,0
9/5/2019,0.521367521,0.26446281,0.39787234,0.471204188,0.613793103,0
9/6/2019,0.547008547,0.223140496,0.380851064,0.591623037,0.606896552,0
9/7/2019,0.641025641,0.289256198,0.559574468,0.534031414,0.537931034,0
9/8/2019,0.58974359,0.280991736,0.49787234,0.319371728,0.510344828,0
9/9/2019,0.641025641,0.256198347,0.519148936,0.340314136,0.565517241,0
9/10/2019,0.564102564,0.247933884,0.419148936,0.638743455,0.482758621,0
9/11/2019,0.58974359,0.26446281,0.457446809,0.759162304,0.303448276,0
9/12/2019,0.641025641,0.330578512,0.578723404,0.617801047,0.331034483,0
9/13/2019,0.692307692,0.330578512,0.661702128,0.340314136,0.524137931,0
9/14/2019,0.504273504,0.231404959,0.336170213,0.643979058,0.613793103,0
9/15/2019,0.606837607,0.165289256,0.346808511,0.790575916,0.655172414,0
9/16/2019,0.538461538,0.165289256,0.295744681,0.848167539,0.662068966,0
9/17/2019,0.615384615,0.157024793,0.35106383,0.732984293,0.613793103,0
9/18/2019,0.538461538,0.190082645,0.317021277,0.811518325,0.544827586,0
9/19/2019,0.435897436,0.157024793,0.163829787,0.748691099,0.482758621,0
9/20/2019,0.487179487,0.140495868,0.204255319,0.879581152,0.524137931,0
9/21/2019,0.333333333,0.140495868,0.019148936,0.963350785,0.517241379,0
9/22/2019,0.384615385,0.198347107,0.157446809,0.916230366,0.386206897,0
9/23/2019,0.307692308,0.198347107,0.05106383,0.638743455,0.268965517,0
9/24/2019,0.547008547,0.214876033,0.357446809,0.795811518,0.234482759,0
9/25/2019,0.632478632,0.26446281,0.523404255,0.759162304,0.206896552,0
9/26/2019,0.700854701,0.289256198,0.610638298,0.759162304,0.227586207,0
9/27/2019,0.666666667,0.20661157,0.491489362,0.837696335,0.227586207,0
9/28/2019,0.692307692,0.32231405,0.614893617,0.753926702,0.255172414,0
9/29/2019,0.735042735,0.363636364,0.704255319,0.764397906,0.289655172,0
9/30/2019,0.692307692,0.190082645,0.495744681,0.827225131,0.434482759,0
10/1/2019,0.598290598,0.099173554,0.285106383,0.633507853,0.434482759,0
10/2/2019,0.632478632,0.140495868,0.380851064,0.743455497,0.420689655,0
10/3/2019,0.615384615,0.132231405,0.342553191,0.732984293,0.427586207,0
10/4/2019,0.478632479,0.223140496,0.308510638,0.842931937,0.420689655,0
10/5/2019,0.41025641,0.181818182,0.172340426,0.879581152,0.420689655,0
10/6/2019,0.435897436,0.223140496,0.242553191,0.87434555,0.386206897,0
10/7/2019,0.461538462,0.231404959,0.287234043,0.785340314,0.379310345,0
10/8/2019,0.512820513,0.231404959,0.344680851,0.806282723,0.365517241,0
10/9/2019,0.555555556,0.20661157,0.361702128,0.806282723,0.372413793,0
10/10/2019,0.598290598,0.190082645,0.393617021,0.790575916,0.4,0
10/11/2019,0.666666667,0.231404959,0.512765957,0.785340314,0.448275862,0
10/12/2019,0.623931624,0.198347107,0.431914894,0.727748691,0.489655172,0
10/13/2019,0.641025641,0.198347107,0.444680851,0.785340314,0.462068966,0
10/14/2019,0.581196581,0.214876033,0.4,0.753926702,0.337931034,0
10/15/2019,0.58974359,0.231404959,0.421276596,0.769633508,0.337931034,0
10/16/2019,0.641025641,0.214876033,0.470212766,0.727748691,0.351724138,0
10/17/2019,0.64957265,0.239669421,0.512765957,0.612565445,0.35862069,0
10/18/2019,0.675213675,0.305785124,0.595744681,0.748691099,0.351724138,0
10/19/2019,0.683760684,0.289256198,0.60212766,0.722513089,0.317241379,0
10/20/2019,0.675213675,0.256198347,0.561702128,0.785340314,0.344827586,0
10/21/2019,0.735042735,0.314049587,0.653191489,0.837696335,0.448275862,0
10/22/2019,0.700854701,0.190082645,0.512765957,0.853403141,0.55862069,0
10/23/2019,0.786324786,0.148760331,0.529787234,0.863874346,0.565517241,0
10/24/2019,0.786324786,0.173553719,0.557446809,0.780104712,0.489655172,0
10/25/2019,0.760683761,0.115702479,0.468085106,0.748691099,0.434482759,0
10/26/2019,0.760683761,0.148760331,0.50212766,0.821989529,0.420689655,0
10/27/2019,0.735042735,0.198347107,0.544680851,0.722513089,0.455172414,0
10/28/2019,0.717948718,0.20661157,0.536170213,0.743455497,0.455172414,0
10/29/2019,0.658119658,0.190082645,0.453191489,0.780104712,0.413793103,0
10/30/2019,0.615384615,0.41322314,0.646808511,0.748691099,0.44137931,0
10/31/2019,0.52991453,0.685950413,0.836170213,0.523560209,0.503448276,0
11/1/2019,0.282051282,0.479338843,0.389361702,0.267015707,0.462068966,0
11/2/2019,0.341880342,0.305785124,0.253191489,0.712041885,0.420689655,0
11/3/2019,0.512820513,0.231404959,0.325531915,0.691099476,0.406896552,0
11/4/2019,0.495726496,0.256198347,0.34893617,0.884816754,0.351724138,0
11/5/2019,0.598290598,0.355371901,0.570212766,0.863874346,0.462068966,0
11/6/2019,0.632478632,0.396694215,0.661702128,0.827225131,0.544827586,0
11/7/2019,0.64957265,0.371900826,0.636170213,0.743455497,0.448275862,0
11/8/2019,0.555555556,0.504132231,0.70212766,0.664921466,0.275862069,0
11/9/2019,0.461538462,0.58677686,0.70212766,0.696335079,0.248275862,0
11/10/2019,0.435897436,0.67768595,0.753191489,0.764397906,0.337931034,0
11/11/2019,0.504273504,0.752066116,0.880851064,0.727748691,0.475862069,0
11/12/2019,0.615384615,0.619834711,0.844680851,0.816753927,0.448275862,0
11/13/2019,0.504273504,0.355371901,0.495744681,0.570680628,0.310344828,0
11/14/2019,0.521367521,0.347107438,0.50212766,0.633507853,0.289655172,0
11/15/2019,0.564102564,0.495867769,0.70212766,0.853403141,0.303448276,0
11/16/2019,0.581196581,0.462809917,0.657446809,0.832460733,0.344827586,0
11/17/2019,0.598290598,0.396694215,0.612765957,0.884816754,0.372413793,0
11/18/2019,0.64957265,0.32231405,0.589361702,0.87434555,0.379310345,0
11/19/2019,0.675213675,0.487603306,0.74893617,0.696335079,0.372413793,0
11/20/2019,0.547008547,0.553719008,0.736170213,0.607329843,0.303448276,0
11/21/2019,0.52991453,0.570247934,0.736170213,0.617801047,0.255172414,0
11/22/2019,0.512820513,0.611570248,0.746808511,0.827225131,0.255172414,0
11/23/2019,0.581196581,0.669421488,0.842553191,0.863874346,0.282758621,0
11/24/2019,0.547008547,0.752066116,0.90212766,0.811518325,0.303448276,0
11/25/2019,0.606837607,0.603305785,0.831914894,0.738219895,0.282758621,0
11/26/2019,0.547008547,0.67768595,0.85106383,0.738219895,0.296551724,0
11/27/2019,0.666666667,0.429752066,0.727659574,0.769633508,0.365517241,0
11/28/2019,0.683760684,0.429752066,0.742553191,0.565445026,0.351724138,0
11/29/2019,0.58974359,0.553719008,0.780851064,0.607329843,0.268965517,0
11/30/2019,0.641025641,0.487603306,0.765957447,0.753926702,0.317241379,0
